text,label
From Breakingviews - Didi gets a tentative green light from Beijing  ,Company | Product News
"WATCH: Central African Republic will start selling its own crypto token this week, dubbed the ‘Sango Coin’  ",Company | Product News
Malaysia Airlines nears deal for Airbus A330neos - sources  https://t.co/8C8jG5M0rW  ,Company | Product News
"WATCH - From @Breakingviews: GE revealed the names of the companies it will split into – GE Aerospace, GE Vernova and GE Healthcare. The names are as pedestrian as GE's stock performance, Lauren Silva Laughlin says  ",Company | Product News
"WATCH: Celsius Network is the latest crypto lender to file for bankruptcy protection, admitting to a near-$1.2 billion hole in its balance sheet. And it’s stirred further controversy with plans to spend millions on new bitcoin mining gear  ",Company | Product News
Texas bitcoin miners back online after power surge caused curtailments  https://t.co/xPJKOC0alm  ,Company | Product News
WATCH: Netflix averted its own worst-case scenario of subscriber losses and predicted it would return to customer growth during the third quarter  https://t.co/1c5hRtbdoo $NFLX  ,Company | Product News
Mexico's Credito Real requests to enter U.S. Chapter 15 bankruptcy procedure  https://t.co/anMHPwp0RD  ,Company | Product News
"Video from @Breakingviews: GE revealed the names of the three companies that will result from its coming breakup. They are as pedestrian as the company's stock performance, @TheRealLSL says  https://t.co/5irobvEdSR  ",Company | Product News
U.S. solar company GAF Energy to open Texas manufacturing plant  https://t.co/xbMzryk6HD  ,Company | Product News
"WATCH: SAS and pilot unions have reached a wage deal, the Scandinavian airline said, ending a 15-day strike over a new collective bargaining agreement that had grounded 3,700 flights and thrown the carrier's future into doubt  https://t.co/Wvf62TYPQT  ",Company | Product News
Texas bitcoin miners back online after power surge caused curtailments  https://t.co/ISrCG6k0NL  ,Company | Product News
"WATCH: Scandinavian carrier SAS said it reached a wage deal with pilot unions, ending a 15-day strike that had thrown the airline’s future into doubt  https://t.co/Wvf62THesj  ",Company | Product News
"WATCH: French nuclear energy firm EDF, owned partly by the state, received an offer of almost $10 billion to give up the entire control of the company to the Government of France  https://t.co/ZTcSmDELqH  ",Company | Product News
"WATCH: SAS airline, partly owned by the governments of Denmark and Sweden, said it reached a wage deal with pilot unions, ending a 15-day strike which saw the carrier file for a U.S. bankruptcy protection  https://t.co/Wvf62THesj  ",Company | Product News
WATCH: Netflix hopes to capitalize on the popularity of its most successful shows and movies by pursuing a franchise strategy  https://t.co/hgrIKFJRO8  ,Company | Product News
NatWest creates new post-Brexit Frankfurt unit for UK customers  https://t.co/Paqhwc5NyF  ,Company | Product News
"Santander UK, Virgin Money join firms helping staff with cost of living crisis  https://t.co/AmQjsJ1u7c  ",Company | Product News
Activist fund Bluebell targets board changes at Richemont  https://t.co/g7RSzPMjLd  ,Company | Product News
Santander UK offers some staff 4% pay rise to help with cost of living  https://t.co/U8yLsZtNRo  ,Company | Product News
"WATCH: Netflix hopes to milk more from its most popular shows as the streaming giant pursues a franchise strategy, executives detailed in recent interviews with @Reuters  https://t.co/hgrIKFJRO8  ",Company | Product News
Crypto lender Celsius defends bitcoin mining plans as bankruptcy kicks off  https://t.co/Bm83JQOHzR  ,Company | Product News
"WATCH: Netflix hopes to capitalize on the popularity of its most successful shows and movies, facing a critical moment as subscriber counts plunge  https://t.co/hgrIKG1sFG  ",Company | Product News
"WATCH: The Farnborough Airshow, one of aerospace industry’s biggest annual events, kicked off with Boeing announcing deal with Delta Air Lines worth over $13 billion  https://t.co/YYjRiARgpc  ",Company | Product News
"India's Yes Bank to raise $1 billion this year, CEO says  https://t.co/CuHffYkMgp  ",Company | Product News
"WATCH: H&amp;M, the world's second-biggest fashion retailer, said it had decided to wind down its business in Russia, joining a growing list of companies fully exiting the country  https://t.co/z3WAPxJjyM  ",Company | Product News
Credit Suisse says $291 mln provisioned for funds recovery costs  https://t.co/E592ECVEYI  ,Company | Product News
India's Yes Bank to raise $1 bln this year - CEO  https://t.co/6ORPPb7yj2  ,Company | Product News
"From @Breakingviews: GSK in 2018 decided to hive off its unit that makes Advil painkillers and will list a new business called Haleon in London. The point of this break up is to unleash the potential of its remaining pharma business, @aimeedonnellan explains  ",Company | Product News
From Breakingviews - GSK split gives CEO fresh M&amp;A test  ,Company | Product News
"WATCH: As direct competition to Tesla’s Model 3 sedan, Hyundai launched its first electric sedan, Ioniq 6, which will cost around $42,000 and can travel up to 380 miles on a single charge  https://t.co/arrhhFSzNc  ",Company | Product News
