title tokens,label
มัลลิกา|แจง|ผ่าน|เพจ|FB|อี|กรอบ| |ย้ำ|แบน|เว็บ|เป็น|ทางเลือก|สุดท้าย|หาก| |รมต.|หมดปัญญา,การเมือง
องค์กร|ท้องถิ่น|เห็นด้วย|เลือก|นายกรัฐมนตรี|โดยตรง,การเมือง
นัด|พิพากษา|คดี| |112| |พี่|ฟ้อง|น้อง| |13| |ก.ย.|นี้| |ครอบครัว|ลุ้น|ประกันตัว,การเมือง
ครม.| |ต่ออายุ| |5| |มาตรการ|ช่วย|ครองชีพ|อีก| |3| |เดือน,การเมือง
"ประธาน|กส|ม.|ชี้| |ตลก| |สก|อ.|คิด|ตั้ง|คณะ| |""|สิทธิมนุษยชน|""",การเมือง
นัด|ตรวจ|พยาน|คดี|แกนนำ| |กป|ปส.| |ความผิด|ฐาน|ร่วมกัน|เป็น|กบฎ| |2| |ต.ค.,การเมือง
คนไทย|กับ|ปัญหา|การ|หมุด|ตรึง|ความหมาย|ของ|ความดี,การเมือง
สันติภาพ|ใน|เอเชียตะวันออกเฉียงใต้|ถูก|ทำลาย|โดย|กลุ่ม|ก่อการร้าย|เพียง|ไม่|กี่|คน,การเมือง
เสียง|จาก|ต่างแดน| |:| |กรณี| |10| |ปีน|รั้ว|สนช|.| |ถูก|ตั้งข้อหา,การเมือง
"""|อภิสิทธิ์|-|จาตุรนต์|-|คณิน""| |ประสานเสียง|ไม่|รับ| |รธน.|ร่าง|แรก|เหตุ|ไม่|เป็น| |ปชต.",การเมือง
พรรค|เพื่อ|ไทย|ออก|แถลงการณ์| |7| |ข้อ| |วอน|ยุติ|ชุมนุม|-|คืน|สถานที่ราชการ,การเมือง
วิษณุ|ระบุ| |ประธาน|ยุทธศาสตร์|ชาติ|ในอนาคต|อาจ|เป็น|คนเดียว|กับ|วันนี้|คือ| |'|ประยุทธ์| |จันทร์|โอชา|',การเมือง
พระ|ยัน|ยัน|ชุมนุม|ต่อ|จนกว่า|ได้รับ|บรรจุ|พุทธ|ประจำชาติ|ใน| |รธน.,การเมือง
เกษียร| |เต|ชะ|พี|ระ|:| |โจทย์|การเมือง|ไทย| |จาก|พฤษภา|35| |ถึง|ปัจจุบัน,การเมือง
ภา|พลบ|ติดตา| |ข้อเสียเปรียบ|เรื่อง|การ|ใช้|ความรุนแรง|ของ|คน|เสื้อ|แดง|ที่|ยัง|ไม่|จางหาย,การเมือง
กองทุน|สงเคราะห์|ลูกจ้าง|ยอม|จ่าย|เงิน|ช่วย|ลูกจ้าง|บริติช|ไทย|ซิ|น| |หลัง|นายจ้าง|ปิดกิจการ,การเมือง
ประมวล|ภาพ|:| |จุด|เทียน|เขียน|สันติภาพ| |เดินหน้า|เลือกตั้ง| |ต้าน|รัฐประหาร|ใน|ที่|ต่างๆ|(|15| |ม.ค.|),การเมือง
เฟซบุ๊ก|มีปัญหา| |ผู้ใช้บริการ|อาจ|เข้า|ไม่|ถึง|แอ|ค|เคา|ท์|ราว| |2| |ชม.,ต่างประเทศ
ป|วิน| |ชัชวาล|พงศ์|พันธ์|:| |ความขัดแย้ง|ไทย|-|กัมพูชา| |กลับ|ไป|คุย|หลัง|ม่าน|เป็นไปได้|ยาก,ต่างประเทศ
‘|แอม|เนสตี้ฯ’| |ร้อง|ม|ธ.|ทบทวน|มติ| |หยุด|จำกัด|เสรีภาพทางวิชาการ,สังคม
ร้อง|จีน|หน้า|สถานทูต| |ยุติ|การเข่นฆ่า|ชาว|ทิเบต,การเมือง
สงครามกลางเมือง|อย่าง|จำเป็น|?,การเมือง
"ฟ้อง|ยูเอ็น|สอบ|ทุจริต|คูหา|เลือกตั้ง| |""|หัน|ก้น|โชว์|""| |ผิด|คดีอาญา|ระหว่างประเทศ",การเมือง
ขบวน|รำลึก| |9| |ปี|รัฐประหาร|-|ถึง|อนุสาวรีย์|ประชาธิปไตย|แล้ว,การเมือง
"""|จาตุรนต์|""| |สรุป|เสนอ|รัฐ|ตั้ง|กก.|สอบ|จ่อ|ยิง|นักฟุตบอล|สะบ้า|ย้อย",สิ่งแวดล้อม
"ความจำเป็น|ที่จะ|ต้อง|มี|พรรค|ภาค|ประชาชน| |แต่|ไม่|ใช่|  |""|พรรค|ที่สาม|""",สิ่งแวดล้อม
"Deep| |South| |Watch|:| |นิธิ| |เอียว|ศรี|วงศ์|:| |""|วัฒนธรรม|มลายู|นอก|มุมมอง|ฟอสซิล|""",สังคม
"เอ็นจีโอ|สหรัฐ|-|ฝรั่งเศส| |จี้| |""|สมัคร|-|ไชยา|""| |เดินหน้า|ซีแอล",การเมือง
กกต.|เผย|เตรียม|ออก| |กม.|เอาผิด|มือ|ป่วน|-|ชี้นำ|ให้|เข้าใจผิด|ประชามติ|รธน.| |โทษ|คุก| |10| |ปี|-|ตัด|สิทธิ|ตลอดชีวิต,การเมือง
ผลสำรวจ|ระบุ|แอร์โฮสเตส|อเมริกัน| |68|%| |เคย|ถูก|คุกคาม|ทางเพศ,ต่างประเทศ
เสวนา|:| |“|4| |ปี| |รัฐประหาร| |4| |เดือน| |พฤษภา|อำมหิต| |อนาคต|สังคม|ไทย|”,การเมือง
สุรยุทธ์|เมิน|พบ|นศ.|มช.|ยื่น|หนังสือ|ระงับ|พ.ร.บ.|ม.|นอก|ระบบ,การเมือง
‘|สุ|ไฮ|มี| |ดู|ละ|สะ|’| |อดีต|ประธาน| |PerMAS| |ยก| |5| |เหตุผล|ที่|คัดค้าน| |‘|มา|รา|ปา|ตานี|’,การเมือง
‘|อภิสิทธิ์|’| |วอน|สื่อ|ช่วย|ยุติ|ความรุนแรง| |ไม่|ห่วง|เสื้อ|แดง|เปิดตัว| |“|เดอะ|เร|ด|นิวส์|”| |ถ้า|อยู่|ใน|กรอบ|กฎหมาย,การเมือง
กกต.|แถลง| |ปัด|เลื่อน|เลือกตั้ง| |2| |ก.พ.|57| |ยัน|เดินหน้า|ตามเดิม,การเมือง
จี้|เร่ง|เปิดรับ|สมาชิก|กองทุน|ออม|แห่งชาติ| |รองรับ|แรงงาน|นอก|ระบบ|-|เกษียณ,คุณภาพชีวิต
รีวิว|หนังสือ|:| |บันทึก|คนคุก| |ใคร|เผา|ศาลากลาง|อุบลฯ,การเมือง
จาก|องค์กร|นิรโทษกรรม|สากล| |ส่งจดหมาย|เปิดผนึก|ถึง|ประธานาธิบดี|หู|จิ่น|ถาม|มาตรการ|สิทธิมนุษยชน|ก่อน|เปิด|โอลิมปิก,การเมือง
ข่าว|มอนิเตอร์|ประจำ|วันที่| |20| |ต.ค.| |50,การเมือง
ประกาศ|ราชกิจจานุเบกษา|แล้ว| |ตั้ง| |‘พ|ล.|อ.|วร|พงษ์|’| |นั่ง|ป|ธ.|บอร์ด|นิคมอุตสาหกรรม| |คน|ใหม่,เศรษฐกิจ
โดน|อีก|!| |ศาลแพ่ง|สั่ง| |'|เก่ง| |การุณ|'| |จ่าย| |5.3| |ล้าน| |ค่า|จัด|เลือก|ตั้งใหม่| |ส.ส.|ดอนเมือง,การเมือง
iLaw|:| |เปิด|ร่าง| |พ.ร.บ.|ประชามติ| |โพสต์|ปลุกระดม| |ติดคุก|ไม่|เกิน| |10| |ปี| |ปรับ| |2| |แสน,การเมือง
‘|สุเทพ|’|ปักหลัก|ศูนย์|ราช|การล้ม|ระบอบ|ทักษิณ| |ยัน|ไม่|เจรจา|ไม่|เอา|ยุบสภา|-|นายก|ลาออก,การเมือง
กสทช.| |อนุมัติ|ใช้| |06| |ขึ้นต้น|เบอร์|มือถือ| |ได้|เบอร์|เพิ่ม|อีก| |50| |ล้าน|เลขหมาย,คุณภาพชีวิต
ชาวบ้าน|สุรินทร์|แห่|แจ้ง|จับ| |บ.|เอกชน|ขุด|ลอก|ลำห้วย|รุก|ที่นา,สิ่งแวดล้อม
วุฒิ|ฯ|เชิญ|ผู้ว่าฯ|ระนอง|แจง|ปลัด|แจ้ง|จับ|เอ็นจีโอ|ช่วย|ไทย|พลัดถิ่น,การเมือง
"พันธมิตร|ฯ| |เลื่อน|ไป| |สตช.|-|ร่วมงาน|พระราชทาน|เพลิงศพ| |""|น้อง|โบว์|-|สารวัตร|จ๊าบ|""",การเมือง
มอง|ปรากฏการณ์| |'|ถล่ม|'| |เว็บ|รัฐบาล|:| |จาก|ปีน|รั้ว|สภา|ถึง| |virtual| |sit-in,การเมือง
ศอ.|บ|ต.|ประชุม|ผู้บริหารงาน|ด้าน|ยุติธรรม|สาม|จังหวัด,การเมือง
